customer_name,contact_name,lat,lng,tags
Clinton,Clinton,32.9137387,-87.992518,AL
Knoxville,Knoxville,32.9923471,-87.7905674,AL
Stroud,Stroud,33.0548446,-85.3307802,AL
Lafayette,Lafayette,32.8998485,-85.4010593,AL
Evansville,Evansville,33.0662337,-85.2241104,AL
Lomax,Lomax,32.8790138,-86.6608162,AL
Pletcher,Pletcher,32.7029074,-86.7849854,AL
Mountain Creek,Mountain Creek,32.7106848,-86.4788657,AL
Verbena,Verbena,32.7498505,-86.5113668,AL
Cooper,Cooper,32.7751276,-86.5455347,AL
Stanton,Stanton,32.7356845,-86.899711,AL
Dover,Dover,32.5771168,-81.7151103,GA
Millhaven,Millhaven,32.9337697,-81.649555,GA
Cypress,Cypress,32.9479033,-87.6669528,AL
Gallion,Gallion,32.4968025,-87.7161204,AL
Sawyerville,Sawyerville,32.7517973,-87.7294547,AL
Topeka Junction,Topeka Junction,32.9745741,-84.208528,GA
McKinney,McKinney,32.9259643,-84.2918629,GA
Ward,Ward,32.3620845,-88.2780833,AL
Lilita,Lilita,32.483749,-88.1283561,AL
Emmalane,Emmalane,32.7598857,-81.9981701,GA
Lizella,Lizella,32.8070842,-83.8199072,GA
Skipperton,Skipperton,32.743753,-83.6924061,GA
Bullard,Bullard,32.6304207,-83.4971251,GA
Huber,Huber,32.704308,-83.5562927,GA
Suttle,Suttle,32.5362445,-87.1797169,AL
Heiberger,Heiberger,32.7581843,-87.2866658,AL
Sprott,Sprott,32.676797,-87.2213858,AL
Whitesville,Whitesville,32.8176303,-85.031325,GA
Cataula,Cataula,32.655414,-84.8685418,GA
Pine Mountain Valley,Pine Mountain Valley,32.7987432,-84.8232634,GA
Musella,Musella,32.7979155,-84.032133,GA
Horns,Horns,32.6754202,-84.0035208,GA
Modoc,Modoc,32.655717,-82.3092924,GA
Wesley,Wesley,32.4835011,-82.3309598,GA
Colemans Lake,Colemans Lake,32.8209897,-82.2751244,GA
Scott,Scott,32.5518326,-82.6668019,GA
Donovan,Donovan,32.7712711,-82.7129143,GA
Kent,Kent,32.6190212,-85.9485721,AL
Wallsboro,Wallsboro,32.5867991,-86.2091353,AL
Red Hill,Red Hill,32.6851304,-85.9430171,AL
Carsonville,Carsonville,32.7131947,-84.2896389,GA
Charing,Charing,32.4615359,-84.361584,GA
Potterville,Potterville,32.5145923,-84.1174119,GA
Rupert,Rupert,32.4404274,-84.279915,GA
Salem,Salem,32.5968028,-85.2385527,AL
Bleecker,Bleecker,32.5823594,-85.1641056,AL
Hazen,Hazen,32.3401384,-87.203882,AL
Minter,Minter,32.0779224,-86.9935961,AL
Sardis,Sardis,32.2876393,-86.9858206,AL
Selmont,Selmont,32.3951369,-87.0083225,AL
Tyler,Tyler,32.3393048,-86.8797072,AL
West Selmont,West Selmont,32.3912481,-87.0172115,AL
Burnsville,Burnsville,32.4745795,-86.8916536,AL
Marion Junction,Marion Junction,32.437358,-87.2388839,AL
Safford,Safford,32.2879179,-87.3713857,AL
Plantersville,Plantersville,32.6567975,-86.9244334,AL
Lovett,Lovett,32.6382191,-82.7676384,GA
Brewton,Brewton,32.5937758,-82.7979172,GA
Booth,Booth,32.5004124,-86.5719223,AL
Jones,Jones,32.5840214,-86.8974878,AL
Bonaire,Bonaire,32.5437575,-83.5960162,GA
Elko,Elko,32.3309906,-83.7062899,GA
Hayneville,Hayneville,32.3834878,-83.6207352,GA
Grovania,Grovania,32.3659888,-83.6632351,GA
Henderson,Henderson,32.3412677,-83.789347,GA
Arcola,Arcola,32.3435229,-81.6020546,GA
Upatoi,Upatoi,32.5487503,-84.7399283,GA
Fortson,Fortson,32.6070821,-84.9371542,GA
Clyo,Clyo,32.4840731,-81.2670507,GA
Marlow,Marlow,32.2690873,-81.3906674,GA
Shawnee,Shawnee,32.4757384,-81.4081626,GA
Stillwell,Stillwell,32.3779685,-81.2503878,GA
Kildare,Kildare,32.5343451,-81.4553845,GA
Pineora,Pineora,32.2868638,-81.3915003,GA
Fort Davis,Fort Davis,32.2432014,-85.709673,AL
Hardaway,Hardaway,32.2865322,-85.8488433,AL
Society Hill,Society Hill,32.4265296,-85.4452245,AL
Milstead,Milstead,32.4426379,-85.8974579,AL
Juniper,Juniper,32.5312519,-84.6043688,GA
Doyle,Doyle,32.2843205,-84.4438056,GA
Tazewell,Tazewell,32.3804271,-84.4407513,GA
Excelsior,Excelsior,32.3135149,-81.9659503,GA
Flatwood,Flatwood,32.1493111,-87.5230557,AL
Miller,Miller,32.1565357,-87.7855646,AL
Dixons Mills,Dixons Mills,32.0582052,-87.7875077,AL
Renfroe,Renfroe,32.2326524,-84.7124221,GA
Cusseta,Cusseta,32.3054268,-84.7727027,GA
Lukeville,Lukeville,31.8825681,-112.8157127,AZ
Sasabe,Sasabe,31.4887016,-111.5420505,AZ
Sil Nakya,Sil Nakya,32.221739,-111.8165159,AZ
Cortaro,Cortaro,32.3561848,-111.0884337,AZ
Schuchk,Schuchk,32.1211858,-111.6831754,AZ
Quijotoa,Quijotoa,32.1272924,-112.1381886,AZ
San Luis,San Luis,32.0803504,-111.955128,AZ
Continental,Continental,31.8523066,-110.9748125,AZ
Pantano,Pantano,31.9995262,-110.5800789,AZ
Crawford,Crawford,32.4568081,-85.1896611,AL
Fort Mitchell,Fort Mitchell,32.341536,-85.0215983,AL
Glenville,Glenville,32.1287646,-85.1768793,AL
Hatchechubbee,Hatchechubbee,32.2707034,-85.2757733,AL
Pittsview,Pittsview,32.1882071,-85.1632685,AL
Seale,Seale,32.2973697,-85.1688255,AL
Cecil,Cecil,32.3026416,-86.0085694,AL
Grady,Grady,31.994872,-86.2010733,AL
Snowdoun,Snowdoun,32.2415309,-86.2963562,AL
Sprague,Sprague,32.132923,-86.2699658,AL
Hunter,Hunter,32.3956931,-86.3955275,AL
Madison,Madison,32.4237482,-86.2263563,AL
Pine Level,Pine Level,32.0679268,-86.0596795,AL
Ramer,Ramer,32.0504258,-86.2213524,AL
Godwinsville,Godwinsville,32.1357302,-83.1270946,GA
Plainfield,Plainfield,32.2887819,-83.1120937,GA
Paul Spur,Paul Spur,31.3662127,-109.7345151,AZ
Pearce,Pearce,31.9050865,-109.8206232,AZ
Portal,Portal,31.9137028,-109.1414495,AZ
Curtiss,Curtiss,31.88453,-110.2297962,AZ
Lewis Springs,Lewis Springs,31.5812057,-110.1420227,AZ
Calhoun,Calhoun,32.0501467,-86.5449739,AL
Letohatchee,Letohatchee,32.129589,-86.4858058,AL
Manack,Manack,32.3284723,-86.5110857,AL
Finleyson,Finleyson,32.1298914,-83.5007259,GA
Hartford,Hartford,32.2857183,-83.4490602,GA
Normantown,Normantown,32.3062924,-82.3695709,GA
Charles,Charles,32.2218517,-82.4287398,GA
Johnson Corner,Johnson Corner,32.065193,-82.3012352,GA
Ohoopee,Ohoopee,32.1801904,-82.2195655,GA
Land,Land,32.0287593,-88.3283577,AL
Melvin,Melvin,31.9304297,-88.4589178,AL
Cromwell,Cromwell,32.2287537,-88.2744705,AL
Aberfoil,Aberfoil,32.0704299,-85.6877257,AL
Shopton,Shopton,32.1170928,-85.9421765,AL
Perote,Perote,31.9476561,-85.7052243,AL
Inverness,Inverness,32.0148757,-85.7460594,AL
Mitchell,Mitchell,32.2462551,-85.9377335,AL
Peachburg,Peachburg,32.1637604,-85.6241145,AL
Richwood,Richwood,32.041838,-83.7862836,GA
Lamison,Lamison,32.1212569,-87.5666681,AL
McWilliams,McWilliams,31.8309858,-87.0938737,AL
Millers Ferry,Millers Ferry,32.0995897,-87.3674944,AL
Sunny South,Sunny South,31.9648729,-87.6400017,AL
Alberta,Alberta,32.232086,-87.4099974,AL
Kimbrough,Kimbrough,32.0334816,-87.5652783,AL
Snow Hill,Snow Hill,32.0045909,-87.0072065,AL
Blitchton,Blitchton,32.197146,-81.4378896,GA
Ellabell,Ellabell,32.1235368,-81.4856673,GA
Keller,Keller,31.8432695,-81.253717,GA
Groveland,Groveland,32.1443628,-81.7456682,GA
Meinhard,Meinhard,32.1815901,-81.2109466,GA
Burroughs,Burroughs,31.9749307,-81.2476108,GA
Silk Hope,Silk Hope,32.042985,-81.1917788,GA
Windsor Forest,Windsor Forest,31.9766006,-81.1323332,GA
Charles,Charles,32.126821,-84.8288134,GA
Omaha,Omaha,32.1462643,-85.0132629,GA
Brooklyn,Brooklyn,32.173765,-84.7085328,GA
Louvale,Louvale,32.1751531,-84.8252025,GA
Friendship,Friendship,32.1501584,-84.4213038,GA
Sumter,Sumter,31.949333,-84.2549102,GA
Towns,Towns,32.0043436,-82.7545855,GA
Comer,Comer,32.0329338,-85.3832732,AL
Mount Andrew,Mount Andrew,31.9712682,-85.5246654,AL
Texasville,Texasville,31.7151652,-85.4243829,AL
Bakerhill,Bakerhill,31.7812748,-85.3021583,AL
Batesville,Batesville,32.0090463,-85.3110485,AL
Fleming,Fleming,31.8807663,-81.426499,GA
Gum Branch,Gum Branch,31.8582642,-81.7267801,GA
Halfmoon Landing,Halfmoon Landing,31.6996627,-81.278435,GA
Ansley,Ansley,31.8862644,-86.1157906,AL
Linwood,Linwood,31.9268218,-85.8641166,AL
Orion,Orion,31.9587639,-86.0055095,AL
Shady Grove,Shady Grove,31.9095967,-86.1624595,AL
Spring Hill,Spring Hill,31.6909931,-85.9605043,AL
Highland Home,Highland Home,31.9534835,-86.3138546,AL
Honoraville,Honoraville,31.8507084,-86.4060788,AL
Raines,Raines,31.8910074,-83.8643415,GA
Wenona,Wenona,31.9054532,-83.7668381,GA
Hatley,Hatley,31.8993436,-83.6132229,GA
Morris,Morris,31.7943293,-84.9463146,GA
Campbell,Campbell,31.9234868,-87.9811207,AL
Salitpa,Salitpa,31.6296054,-88.0200047,AL
Choctaw Bluff,Choctaw Bluff,31.3887777,-87.7888843,AL
Roper,Roper,31.8121304,-82.6515275,GA
Herod,Herod,31.69878,-84.441304,GA
Bolling,Bolling,31.7254334,-86.7058078,AL
Forest Home,Forest Home,31.8623735,-86.8427575,AL
Garland,Garland,31.5565503,-86.8233063,AL
Chapman,Chapman,31.6712685,-86.7121955,AL
Springvale,Springvale,31.8282175,-84.8796463,GA
Benevolence,Benevolence,31.8818276,-84.734643,GA
Carnegie,Carnegie,31.642946,-84.7790874,GA
Coverdale,Coverdale,31.6282359,-83.7190603,GA
Dakota,Dakota,31.776012,-83.6932251,GA
Queensland,Queensland,31.7990726,-83.2362651,GA
Doles,Doles,31.6993429,-83.8851774,GA
Bridgeboro,Bridgeboro,31.4015686,-83.9749021,GA
Oakfield,Oakfield,31.7779511,-83.9712913,GA
Shingler,Shingler,31.5782353,-83.7846187,GA
Gordy,Gordy,31.4804571,-83.8799002,GA
Gardi,Gardi,31.5382736,-81.7981689,GA
Broadhurst,Broadhurst,31.4741058,-81.9173361,GA
McKinnon,McKinnon,31.425218,-81.9267805,GA
Doctortown,Doctortown,31.6535475,-81.8292809,GA
Burnt Corn,Burnt Corn,31.5534949,-87.1602592,AL
Claiborne,Claiborne,31.5401611,-87.5155464,AL
Chrysler,Chrysler,31.3051699,-87.7011037,AL
Hybart,Hybart,31.8265412,-87.3819355,AL
Tunnel Springs,Tunnel Springs,31.6426585,-87.2399851,AL
Bushnell,Bushnell,31.5601936,-82.9598688,GA
Mora,Mora,31.4140875,-82.9537577,GA
Pridgen,Pridgen,31.6968548,-82.9229236,GA
West Green,West Green,31.6129701,-82.7345851,GA
Shorterville,Shorterville,31.570169,-85.1013186,AL
Irwinville,Irwinville,31.6482408,-83.3826591,GA
Osierfield,Osierfield,31.6671329,-83.1159842,GA
Brooklyn,Brooklyn,31.2626708,-86.7710749,AL
Range,Range,31.3126694,-87.2355341,AL
Lochiel,Lochiel,31.3356566,-110.6239709,AZ
Wagarville,Wagarville,31.4425101355,-88.0306904645,AL
Yarbo,Yarbo,31.5437741,-88.2777907,AL
Seaboard,Seaboard,31.3212806,-88.188619,AL
Yellow Pine,Yellow Pine,31.4057249,-88.429741,AL
Frankville,Frankville,31.6465492,-88.1475089,AL
Cox,Cox,31.4552222,-81.5634405,GA
Meridian,Meridian,31.45189,-81.3778778,GA
Townsend,Townsend,31.5393867,-81.5226072,GA
Eulonia,Eulonia,31.5332762,-81.4270478,GA
South Newport,South Newport,31.6349407,-81.3962153,GA
Sapelo Island,Sapelo Island,31.397448,-81.2787063,GA
Shellman Bluff,Shellman Bluff,31.5727204,-81.3231555,GA
Acree,Acree,31.5554539,-83.9960153,GA
Dickey,Dickey,31.5571165,-84.6601952,GA
Clopton,Clopton,31.6085002,-85.4299374,AL
Echo,Echo,31.4757245,-85.4657698,AL
Brookfield,Brookfield,31.4185227,-83.3909933,GA
Chula,Chula,31.5496278,-83.5473875,GA
Eldorado,Eldorado,31.3537976,-83.4854409,GA
Mershon,Mershon,31.4641009,-82.2573461,GA
Brooks,Brooks,31.4818306,-86.6849677,AL
County Line,County Line,31.2835021,-86.1949489,AL
Luke,Luke,31.3379538,-85.0002053,GA
Bancroft,Bancroft,31.4148974,-84.8399223,GA
Weber,Weber,31.2371442,-83.1398741,GA
Dixie Union,Dixie Union,31.3393777,-82.4631908,GA
Manor,Manor,31.1038242,-82.5731939,GA
Beach,Beach,31.4399287,-82.5037473,GA
Millwood,Millwood,31.2657632,-82.660419,GA
Waresboro,Waresboro,31.2479915,-82.473748,GA
Arco,Arco,31.2013406,-81.5062129,GA
Sterling,Sterling,31.2724496,-81.5614936,GA
Sea Island,Sea Island,31.1835648,-81.3498179,GA
Thalmann,Thalmann,31.2907813,-81.6887199,GA
Everett,Everett,31.3905013,-81.6387196,GA
Milford,Milford,31.3818443,-84.5435248,GA
Elmodel,Elmodel,31.3457343,-84.4724119,GA
Cotton,Cotton,31.1615734,-84.0668445,GA
DeWitt,DeWitt,31.4198999,-84.1399059,GA
Kirkland,Kirkland,31.3082577,-82.9082014,GA
Axson,Axson,31.2763162,-82.7343089,GA
Atkinson,Atkinson,31.2232805,-81.8526121,GA
Hickox,Hickox,31.1505026,-81.9965043,GA
Hortense,Hortense,31.3366088,-81.9562254,GA
Sigsbee,Sigsbee,31.2651839,-83.8593431,GA
Seminole,Seminole,30.5151954,-87.4738692,AL
Fort Morgan,Fort Morgan,30.2285373,-88.023053,AL
Gasque,Gasque,30.2532585,-87.8197124,AL
Tensaw,Tensaw,31.1568421,-87.7991608,AL
Crosby,Crosby,31.038795,-85.0863188,AL
Huxford,Huxford,31.2201734,-87.4619291,AL
Bradley,Bradley,31.033513,-86.7255128,AL
Dixie,Dixie,31.1446197,-86.719404,AL
Chancellor,Chancellor,31.1815634,-85.8771592,AL
Hacoda,Hacoda,31.0748994,-86.1663325,AL
Withers,Withers,30.8549324,-82.9031953,GA
Council,Council,30.6141085,-82.5109607,GA
Sirmans,Sirmans,31.081317,-82.9693112,GA
Cogdell,Cogdell,31.1649301,-82.7179192,GA
Stockton,Stockton,30.9393746,-82.999587,GA
Bellefontaine,Bellefontaine,30.4935286,-88.1036099,AL
Chastang,Chastang,31.0376794,-88.0233324,AL
Heron Bay,Heron Bay,30.3546444,-88.1302777,AL
Wilmer,Wilmer,30.823243,-88.3614002,AL
White Oak,White Oak,31.0313418,-81.7303849,GA
Elliotts Bluff,Elliotts Bluff,30.8457903,-81.5614874,GA
Jerusalem,Jerusalem,30.9782864,-81.8456661,GA
Silco,Silco,30.8682881,-81.8309429,GA
Tarboro,Tarboro,31.0177303,-81.8053873,GA
Waverly,Waverly,31.0957851,-81.7226076,GA
Eldorendo,Eldorendo,31.0440741,-84.6518613,GA
Faceville,Faceville,30.753247,-84.6399159,GA
Fowlstown,Fowlstown,30.8026909,-84.5471354,GA
Pine Park,Pine Park,30.851303,-84.101841,GA
Reno,Reno,30.7738045,-84.2921255,GA
Baden,Baden,30.7174214,-83.5651574,GA
Barney,Barney,31.008246,-83.5129406,GA
Dixie,Dixie,30.7857515,-83.664328,GA
Metcalf,Metcalf,30.7001964,-83.9879463,GA
Dawesville,Dawesville,30.9224123,-84.0090606,GA
Merrillville,Merrillville,30.9490785,-83.8798921,GA
Reynoldsville,Reynoldsville,30.8571331,-84.7779759,GA
Saint George,Saint George,30.5210686,-82.0376135,GA
Winokur,Winokur,31.0382836,-82.0201167,GA
Moniac,Moniac,30.518287,-82.2251175,GA
Barretts,Barretts,31.0015898,-83.1993179,GA
Clyattville,Clyattville,30.691594,-83.3151501,GA
Kinderlou,Kinderlou,30.8010338,-83.3673761,GA
Naylor,Naylor,30.9088174,-83.0782007,GA
Twin Lakes,Twin Lakes,30.6960408,-83.2057022,GA
Bemiss,Bemiss,30.9332567,-83.241263,GA
Sink Creek,Sink Creek,30.6226939,-85.1515906,FL
Compass Lake,Compass Lake,30.5926937,-85.3927045,FL
Cypress,Cypress,30.7132484,-85.0738138,FL
Dellwood,Dellwood,30.8238012,-85.0496489,FL
Oakdale,Oakdale,30.7104713,-85.1852048,FL
Alliance,Alliance,30.6099162,-85.1135339,FL
Round Lake,Round Lake,30.6515827,-85.3888165,FL
Walnut Hill,Walnut Hill,30.8854631,-87.5099827,FL
Barrineau Park,Barrineau Park,30.6938019,-87.4360913,FL
Bratt,Bratt,30.9657386,-87.4274794,FL
Cantonment,Cantonment,30.6085265,-87.339976,FL
Cottage Hill,Cottage Hill,30.6326926,-87.3199753,FL
McDavid,McDavid,30.8662971,-87.319698,FL
Paradise Beach,Paradise Beach,30.400754,-87.4205333,FL
Pine Barren,Pine Barren,30.7774109,-87.3344208,FL
Bogia,Bogia,30.8424089,-87.3244204,FL
McKinnon,McKinnon,30.789077,-87.4733151,FL
Oak Grove,Oak Grove,30.9087958,-87.4274796,FL
Quintette,Quintette,30.6663028,-87.312753,FL
Riverview,Riverview,30.5426951,-87.1966374,FL
Bluff Springs,Bluff Springs,30.936295,-87.2946971,FL
Cannon Town,Cannon Town,30.8549077,-86.6741217,FL
Baker,Baker,30.7971318,-86.681344,FL
Holt,Holt,30.7157457,-86.7457897,FL
Milligan,Milligan,30.7524109,-86.6407876,FL
Auburn,Auburn,30.8201862,-86.5377298,FL
Blackman,Blackman,30.9246275,-86.6366208,FL
Campton,Campton,30.8735177,-86.5182847,FL
Good Hope,Good Hope,30.9690706,-86.6313429,FL
Izagora,Izagora,30.9101835,-85.8416009,FL
Prosperity,Prosperity,30.8518519,-85.9468806,FL
New Hope,New Hope,30.9476822,-85.8793795,FL
Leonia,Leonia,30.9085166,-86.0249382,FL
Portland,Portland,30.5124181,-86.1957755,FL
Santa Rosa Beach,Santa Rosa Beach,30.3960324,-86.2288322,FL
Seagrove Beach,Seagrove Beach,30.3185341,-86.1302189,FL
Flowersville,Flowersville,30.9537929,-86.3382798,FL
Blue Mountain Beach,Blue Mountain Beach,30.3374227,-86.1971649,FL
Bruce,Bruce,30.4724182,-85.9652142,FL
Darlington,Darlington,30.9437933,-86.0574391,FL
Gaskin,Gaskin,30.9710146,-86.1354968,FL
Glendale,Glendale,30.8629626,-86.114385,FL
Mossy Head,Mossy Head,30.7432446,-86.3149464,FL
Clear Springs,Clear Springs,30.9799031,-86.3452244,FL
Eucheeanna,Eucheeanna,30.6457469,-86.0449384,FL
Haylow,Haylow,30.826044,-82.9051393,GA
Howell,Howell,30.8277086,-83.053754,GA
Needmore,Needmore,30.6791038,-82.7115223,GA
Potter,Potter,30.6468809,-82.9331921,GA
Tarver,Tarver,30.7016018,-82.924304,GA
Red Head,Red Head,30.4865841,-85.8418779,FL
Amelia City,Amelia City,30.5902381,-81.4573127,FL
Bryceville,Bryceville,30.3846821,-81.9387195,FL
Italia,Italia,30.616625,-81.7170472,FL
American Beach,American Beach,30.5749605,-81.4439788,FL
Becker,Becker,30.6713471,-81.6412111,FL
Boulogne,Boulogne,30.7716226,-81.9759471,FL
Ratliff,Ratliff,30.5077371,-81.8001047,FL
Hardaway,Hardaway,30.6304701,-84.7354724,FL
Hinson,Hinson,30.6474175,-84.4165738,FL
Jamieson,Jamieson,30.6626947,-84.4504642,FL
Oak Grove,Oak Grove,30.6918582,-84.7332511,FL
Bradfordville,Bradfordville,30.5613099,-84.2176763,FL
Capitola,Capitola,30.4510351,-84.0879482,FL
Chaires,Chaires,30.4363129,-84.1173935,FL
Miccosukee,Miccosukee,30.5946435,-84.041281,FL
Norfleet,Norfleet,30.4426992,-84.3918483,FL
Ashville,Ashville,30.6165911,-83.6465465,FL
Capps,Capps,30.4104821,-83.9109966,FL
Drifton,Drifton,30.4954814,-83.8793301,FL
Ellaville,Ellaville,30.3813287,-83.1726391,FL
Pinetta,Pinetta,30.5940965,-83.3523709,FL
Lovett,Lovett,30.6282582,-83.5732113,FL
Hanson,Hanson,30.5515977,-83.3670925,FL
Sirmans,Sirmans,30.3507642,-83.6568201,FL
Genoa,Genoa,30.4004996,-82.8348524,FL
Bakers Mill,Bakers Mill,30.5796601,-82.939302,FL
Frink,Frink,30.3685289,-85.2140857,FL
Kinard,Kinard,30.2651698613,-85.2408830484,FL
Orange,Orange,30.227698,-85.0249153,FL
Telogia,Telogia,30.3507524,-84.8190802,FL
Vilas,Vilas,30.2190876,-84.8857463,FL
Wilma,Wilma,30.1543663,-84.9643583,FL
Columbia,Columbia,30.0738438,-82.6956787,FL
Lulu,Lulu,30.1074582,-82.4912303,FL
Winfield,Winfield,30.2630065,-82.6859584,FL
Olustee,Olustee,30.2041226,-82.42873,FL
Sanderson,Sanderson,30.2521786,-82.2728938,FL
Taylor,Taylor,30.4405083,-82.2912293,FL
Southport,Southport,30.2893655,-85.6404834,FL
Youngstown,Youngstown,30.3643628,-85.4382568,FL
Fountain,Fountain,30.4788051,-85.4196476,FL
Bayou George,Bayou George,30.2626986,-85.5399244,FL
Econfina,Econfina,30.4121399,-85.5357598,FL
Pine Log,Pine Log,30.4038087,-85.9116019,FL
Resota Beach,Resota Beach,30.3035314,-85.5935377,FL
Vicksburg,Vicksburg,30.3257537,-85.664651,FL
West Bay,West Bay,30.2918668,-85.8596562,FL
Wellborn,Wellborn,30.2310609,-82.8195716,FL
Falmouth,Falmouth,30.3629967,-83.1312484,FL
Dowling Park,Dowling Park,30.2435538,-83.2362505,FL
McAlpin,McAlpin,30.1391155,-82.9517959,FL
O'Brien,O'Brien,30.0382835,-82.9401286,FL
Luraville,Luraville,30.122445,-83.1693026,FL
Suwannee,Suwannee,30.3891098,-82.9565212,FL
Houston,Houston,30.2568926,-82.9026289,FL
Newburn,Newburn,30.2724437,-83.1406917,FL
Shady Grove,Shady Grove,30.2879876,-83.6318182,FL
Boyd,Boyd,30.1891005,-83.6065385,FL
Dekle Beach,Dekle Beach,29.8491073,-83.6193132,FL
Eridu,Eridu,30.3018747,-83.7471001,FL
Foley,Foley,30.0693809,-83.5307016,FL
Hampton Springs,Hampton Springs,30.0854902,-83.6548724,FL
Salem,Salem,29.8868872,-83.4129186,FL
Athena,Athena,29.9879937,-83.4943108,FL
Pinland,Pinland,30.0179926,-83.5279233,FL
Tennille,Tennille,29.778002,-83.3259707,FL
Wakulla,Wakulla,30.2368696,-84.2310065,FL
Newport,Newport,30.1993709,-84.1807263,FL
Medart,Medart,30.0827039,-84.3871216,FL
Sanborn,Sanborn,30.0718691,-84.6043499,FL
Wakulla Beach,Wakulla Beach,30.1093717,-84.2590619,FL
Alton,Alton,30.0530017,-83.1379122,FL
Hatchbend,Hatchbend,29.847176,-82.9181821,FL
Cooks Hammock,Cooks Hammock,29.929667,-83.2765264,FL
Armstrong,Armstrong,29.7621914,-81.4478542,FL
Durbin,Durbin,30.0874654,-81.4611941,FL
Hilden,Hilden,30.0657991,-81.4400816,FL
Ponte Vedra Beach,Ponte Vedra Beach,30.2396865,-81.3856384,FL
South Ponte Vedra Beach,South Ponte Vedra Beach,30.0224671,-81.3236866,FL
Summer Haven,Summer Haven,29.6991388,-81.2233987,FL
Vermont Heights,Vermont Heights,29.8102469,-81.3970193,FL
Vilano Beach,Vilano Beach,29.9188576,-81.2928499,FL
Beacon Hill,Beacon Hill,29.9229839,-85.3857535,FL
Highland View,Highland View,29.837986,-85.3157519,FL
Honeyville,Honeyville,30.0579795,-85.1899158,FL
White City,White City,29.8840955,-85.2199164,FL
Dalkeith,Dalkeith,30.0057585,-85.154082,FL
Indian Pass,Indian Pass,29.6904903,-85.2643618,FL
Russell,Russell,30.0563517,-81.7473176,FL
Highland,Highland,30.1124613,-82.045663,FL
Doctors Inlet,Doctors Inlet,30.1002403,-81.7762083,FL
Kingsley,Kingsley,29.981907,-81.995937,FL
Meadowbrook Terrace,Meadowbrook Terrace,30.1774622,-81.7345409,FL
Hugh,Hugh,30.1657944,-82.032886,FL
Sampson,Sampson,29.9166304,-82.2078843,FL
New River,New River,29.9610739,-82.2653869,FL
Theressa,Theressa,29.8352428,-82.0706575,FL
Dukes,Dukes,29.9663511,-82.4073362,FL
Creels,Creels,29.8218757,-84.9090759,FL
Lanark Village,Lanark Village,29.8835413,-84.5957359,FL
Saint Teresa,Saint Teresa,29.9307625,-84.4540665,FL
Santa Fe,Santa Fe,29.8835746,-82.4303905,FL
Arredondo,Arredondo,29.6049677,-82.4092726,FL
Clark,Clark,29.7732956,-82.6259497,FL
Fairbanks,Fairbanks,29.7246894,-82.2639919,FL
Island Grove,Island Grove,29.4535825,-82.1064825,FL
Orange Heights,Orange Heights,29.7196893,-82.139267,FL
Rochelle,Rochelle,29.5966356,-82.2175999,FL
Campville,Campville,29.6663568,-82.118432,FL
Haile,Haile,29.6905202,-82.5734464,FL
Lochloosa,Lochloosa,29.511637,-82.100372,FL
Wannee,Wannee,29.7185666,-82.9409595,FL
Williford,Williford,29.7863471,-82.7912329,FL
Satsuma,Satsuma,29.5549701,-81.6559138,FL
Putnam Hall,Putnam Hall,29.7366333,-81.9592635,FL
Bostwick,Bostwick,29.774134,-81.637029,FL
Florahome,Florahome,29.7327446,-81.8834269,FL
Lundy,Lundy,29.6183027,-81.6475816,FL
Georgetown,Georgetown,29.3913622,-81.6386889,FL
Favoretta,Favoretta,29.3669221,-81.1747824,FL
Dupont,Dupont,29.4269207,-81.2225622,FL
Espanola,Espanola,29.5071961,-81.3095106,FL
Korona,Korona,29.4069212,-81.1964501,FL
Usher,Usher,29.4074638,-82.816784,FL
Gulf Hammock,Gulf Hammock,29.2530218,-82.7309452,FL
Montbrook,Montbrook,29.3271928,-82.4503813,FL
Ellzey,Ellzey,29.3110762,-82.7934485,FL
Santos,Santos,29.1091452,-82.0928676,FL
Sparr,Sparr,29.3385846,-82.1125927,FL
Summerfield,Summerfield,29.0085924,-82.0348092,FL
Weirsdale,Weirsdale,28.9819277,-81.9242498,FL
Anthony,Anthony,29.2894189,-82.1117588,FL
Citra,Citra,29.4119166,-82.1098156,FL
Dallas,Dallas,28.9710936,-82.0409201,FL
Kendrick,Kendrick,29.2535858,-82.1678718,FL
Lowell,Lowell,29.3305289,-82.1914845,FL
Martel,Martel,29.1866423,-82.246485,FL
Orange Lake,Orange Lake,29.4235826,-82.2167642,FL
Romeo,Romeo,29.2063616,-82.4362127,FL
Shady,Shady,29.0955337,-82.1689812,FL
Candler,Candler,29.0713692,-81.9681409,FL
East Lake Weir,East Lake Weir,29.02,-81.90833,FL
Eureka,Eureka,29.3721952,-81.9045306,FL
Lynne,Lynne,29.1924772,-81.9173071,FL
Salt Springs,Salt Springs,29.3510842,-81.7350812,FL
Samsula,Samsula,29.0260968,-81.0503346,FL
Ariel,Ariel,28.9005441,-80.8636643,FL
Allandale,Allandale,29.1216502,-80.9764436,FL
Barberville,Barberville,29.1872023,-81.420901,FL
Cassadaga,Cassadaga,28.9663755,-81.235894,FL
Enterprise,Enterprise,28.8691569,-81.2667299,FL
Maytown,Maytown,28.8072135,-80.9600566,FL
Osteen,Osteen,28.8461019,-81.1625612,FL
Eldridge,Eldridge,29.2113681,-81.4572914,FL
Bay Lake,Bay Lake,28.4775015,-81.9059115,FL
